Admissions;Time;PM10;SO2;NO2;CO;O3;Tmax;Tmaxm12;Tave;Tmin;RH;RHm01;RHm12;Tuesday;Wednesday;Thursday;Friday;Saturday;Sunday;Carn;Tirad;Corpus;Indep;Penha
42;154;25,66428571;11,31610038;33,61942217;2141,5325;18,88645833;22,49556742;27,15477987;21,47;20,69270141;90,81;85,345;83,3575;0;0;0;1;0;0;0;0;0;0;0
57;155;25,24;8,840630191;29,96430322;1120,59;22,20845113;25,97714736;25,13536959;22,11;20,01546252;88,265;89,5375;85,345;0;0;0;0;1;0;0;0;0;0;0
49;156;17,22285714;6,871152382;22,76884019;710,7825;33,06458333;28,01584272;24,23635739;23,15;20,06924992;82,16;85,2125;89,5375;0;0;0;0;0;1;0;0;0;0;0
65;157;26,59428571;10,03174071;32,48174974;1288,105;22,89479167;25,09597109;26,99649504;22,2;20,50611876;85,255;83,7075;85,2125;0;0;0;0;0;0;0;0;0;0;0
54;158;31,55857143;10,44216553;30,58003918;955,18675;28,11385417;27,61750439;26,55590691;23,63;19,4531093;76,495;80,875;83,7075;1;0;0;0;0;0;0;0;0;0;0
54;159;47,51428571;14,16405844;32,78545558;1486,07375;22,514375;29,33393289;26,35673774;23,76;20,29893729;77,125;76,81;80,875;0;1;0;0;0;0;0;0;0;0;0
54;160;51,37;14,90066929;33,8464779;1746,745;22,79583333;29,10294966;28,47571864;23,35;19,03383845;75,165;76,145;76,81;0;0;1;0;0;0;0;0;0;0;0
53;161;47,17428571;13,50336716;29,84207044;1546,475;18,83635524;28,84571438;29,21844128;23,47;20,45296582;77,775;76,47;76,145;0;0;0;1;0;0;0;0;0;0;0
56;162;23,42142857;9,690683606;23,94958164;953,2375;25,771875;26,00600169;28,97433202;22,48;19,80118177;83,025;80,4;76,47;0;0;0;0;1;0;0;0;0;0;0
81;163;20,88857143;9,528157845;21,97105979;1025,87;32,01875;28,37147341;27,42585804;23,09;18,91377968;76,87;79,9475;80,4;0;0;0;0;0;1;0;0;0;0;0
50;164;31,76428571;11,39379;24,75296887;1285,646742;19,77192933;29,04559965;27,18873755;23,79;19,88785781;79,25;78,06;79,9475;0;0;0;0;0;0;0;0;0;0;0
63;165;31,23142857;10,1755355;25,70791145;1035,95275;21,88916015;28,82069007;28,70853653;24,22;21,63934246;79,995;79,6225;78,06;1;0;0;0;0;0;0;0;0;0;0
43;166;36,97285714;9,709615357;23,79355212;1042,425;22,03958333;29,07947281;28,93314486;24,73;21,20658666;77,52;78,7575;79,6225;0;1;0;0;0;0;0;0;0;0;0
64;167;35,00285714;10,316513;23,97257287;1050,5675;22,42395833;28,73946526;28,95008144;24,43;20,73949318;75,65;76,585;78,7575;0;0;1;0;0;0;0;0;0;0;0
55;168;37,68142857;7,583527709;23,71971024;1127,533;25,51083333;31,05733474;28,90946904;24,6;20,23551337;72,305;73,9775;76,585;0;0;0;1;0;0;0;0;0;0;0
62;169;43,24285714;13,33808965;23,74752428;933,9675;21,79583333;30,62089534;29,8984;24,41;19,49910647;76,22;74,2625;73,9775;0;0;0;0;1;0;0;0;0;0;0
50;170;29,23285714;6,315612866;21,98325059;845,05;27,81770833;31,26905457;30,83911504;24,05;21,20527482;78,695;77,4575;74,2625;0;0;0;0;0;1;0;0;0;0;0
54;171;53,88285714;15,51061878;41,32783011;1599,2775;24,790625;29,26768367;30,94497496;24,3;19,12641337;79,185;78,94;77,4575;0;0;0;0;0;0;0;0;0;0;0
29;172;23,24428571;6,997422581;26,18517982;989,154512;40,3533674;25,69586988;30,26836912;22,81;20,46284734;79,645;79,415;78,94;1;0;0;0;0;0;0;0;0;0;0
25;173;21,15;6,88973682;26,44999134;1035,54425;40,21895833;24,09865834;27,48177678;20,61;19,16606756;79,715;79,68;79,415;0;1;0;0;0;0;0;0;0;0;0
39;174;24,08571429;8,152076117;31,14428359;1024,29375;33,52020833;23,89134523;24,89726411;20,73;18,77105215;80,465;80,09;79,68;0;0;1;0;0;0;0;0;0;0;0
45;175;42,13428571;9,548541819;32,71377588;1070,32;22,13854167;25,2688807;23,99500179;21,81;19,45488802;81,395;80,93;80,09;0;0;0;1;0;0;0;0;0;0;0
53;176;37,16285714;10,10346184;29,79582167;1098,375;43,15833333;27,14935117;24,58011297;22,42;18,86827829;74,365;77,88;80,93;0;0;0;0;1;0;0;0;0;0;0
62;177;32,28714286;7,987957954;31,53645643;878,7925;32,04583333;27,75750345;26,20911594;22,08;17,60232862;77,39;75,8775;77,88;0;0;0;0;0;1;0;0;0;0;0
45;178;33,56;12,06708455;30,2967632;1178,282446;24,48836711;28,47353303;27,45342731;23,19;18,41523734;78,4;77,895;75,8775;0;0;0;0;0;0;0;0;0;0;0
48;179;20,92285714;6,175250409;21,36391782;988,2928776;22,07395833;26,63565649;28,11551824;23,33;20,94325411;82,405;80,4025;77,895;1;0;0;0;0;0;0;0;0;0;0
45;180;30,77428571;8,951448948;22,55874359;889,5547489;23,61207683;28,85823885;27,55459476;24,04;19,77747213;78,57;80,4875;80,4025;0;1;0;0;0;0;0;0;0;0;0
34;181;33,39142857;7,306689912;24,04968409;765,6835;25,26989896;29,71020287;27,74694767;24,34;18,74855832;73,58;76,075;80,4875;0;0;1;0;0;0;0;0;0;0;0
54;182;52,84714286;10,13331148;35,33498908;1108,9555;33,81350251;29,0147292;29,28422086;23,58;18,71788671;79,495;76,5375;76,075;0;0;0;1;0;0;0;0;0;0;0
67;183;42,57428571;11,23595093;29,99738347;895,6625;29,89302242;29,85961073;29,36246604;24,05;18,99416473;75,76;77,6275;76,5375;0;0;0;0;1;0;0;0;0;0;0
46;184;20,41;5,811320128;15,82465561;514,6625;34,33886656;30,43106459;29,43716997;24,52;18,97684919;73,98;74,87;77,6275;0;0;0;0;0;1;0;0;0;0;0
62;185;28,97714286;8,30018748;21,46055997;915,3685;27,38038941;30,71502405;30,14533766;24,59;19,55287418;74,525;74,2525;74,87;0;0;0;0;0;0;0;0;0;0;0
42;186;39,53;7,938414893;25,50850174;1096,33;26,6464739;31,27620085;30,57304432;25,31;20,29871429;70,79;72,6575;74,2525;1;0;0;0;0;0;0;0;0;0;0
12;187;44,74;9,437435607;33,86960502;1046,128;33,89843832;29,19251423;30,99561245;23,92;18,33172812;79,075;74,9325;72,6575;0;1;0;0;0;0;0;0;0;0;0
9;188;11,59285714;5,115723069;21,15077768;750,1031256;44,58121946;23,51374387;30,23435754;21,54;19,63285015;84,27;81,6725;74,9325;0;0;1;0;0;0;0;0;0;0;0
25;189;24,88857143;6,507893494;25,27597017;752,585;48,96470185;23,80940052;26,35312905;20,57;18,66961701;72,29;78,28;81,6725;0;0;0;1;0;0;0;0;0;0;0
41;190;17,88857143;5,743795162;19,64914321;530,1825;56,63576775;25,72733888;23,6615722;20,86;17,72307798;74,24;73,265;78,28;0;0;0;0;1;0;0;0;0;0;0
29;191;34,08;5,386348668;21,16539363;778,8925;57,87010908;26,64284055;24,7683697;23,21;20,02679617;76,385;75,3125;73,265;0;0;0;0;0;1;0;0;0;0;0
34;192;26,79857143;8,356106171;34,96055768;1471,5555;32,44667102;23,99489927;26,18508972;21,53;19,65661495;83,93;80,1575;75,3125;0;0;0;0;0;0;0;0;0;0;0
25;193;52,75142857;13,17522409;38,28588923;1701,32;27,43580602;28,42432813;25,31886991;21,95;17,48078474;76,22;80,075;80,1575;1;0;0;0;0;0;0;0;0;0;0
41;194;42,67428571;13,1798228;34,87618931;1019,89875;32,73956693;27,58868775;26,2096137;21,74;16,39203307;74,295;75,2575;80,075;0;1;0;0;0;0;0;0;0;0;0
32;195;35,56;10,95196322;34,57617744;924,2825;37,79978119;26,89629998;28,00650794;22,79;19,51783796;73,915;74,105;75,2575;0;0;1;0;0;0;0;0;0;0;0
14;196;48,16142857;13,50936566;41,19010675;1448,5775;26,56938;27,15059204;27,24249387;21,62;17,77012431;74,68;74,2975;74,105;0;0;0;1;0;0;0;0;0;0;0
11;197;30,52428571;6,745848385;23,84238622;830,88;31,56142412;28,28370325;27,02344601;22,43;16,17904462;70,11;72,395;74,2975;0;0;0;0;1;0;0;0;0;0;0
31;198;19,24857143;4,892985072;13,94186374;456,025;43,23010624;30,09833248;27,71714765;24,54;19,57409454;67,005;68,5575;72,395;0;0;0;0;0;1;0;0;0;0;0
49;199;48,63857143;10,07163114;29,6814472;896,12275;36,05689468;28,96302844;29,19101787;24,24;19,91027516;76,46;71,7325;68,5575;0;0;0;0;0;0;0;0;0;0;0
7;200;42,87;10,57644988;28,55362112;949,26675;24,59146945;25,74965276;29,53068046;22,42;20,24935128;83,295;79,8775;71,7325;1;0;0;0;0;0;0;0;0;0;0
30;201;23,08;10,16175602;23,78995172;711,3955;42,5231084;26,26875042;27,3563406;22,13;19,53390533;76,65;79,9725;79,8775;0;1;0;0;0;0;0;0;0;0;0
28;202;29,48714286;10,24704309;32,50390626;1230,047292;32,41379606;25,13080678;26,00920159;21,68;19,54927589;84,645;80,6475;79,9725;0;0;1;0;0;0;0;0;0;0;0
34;203;41,97142857;12,19735787;38,2172944;1634,905;25,11927438;28,33599602;25,6997786;23,23;19,18966163;79,31;81,9775;80,6475;0;0;0;1;0;0;0;0;0;0;0
57;204;32,61857143;13,8264638;23,88419373;1029,025;27,31275416;28,38467085;26,7334014;23,55;19,33166319;79,395;79,3525;81,9775;0;0;0;0;1;0;0;0;0;0;0
27;205;19,52142857;8,711737115;15,97540814;650,7875;35,83792647;27,159271;28,36033344;23,33;19,48122005;80,15;79,7725;79,3525;0;0;0;0;0;1;0;0;0;0;0
51;206;30,25428571;10,94167234;21,34267863;838,7077998;33,72899227;28,68797151;27,77197093;24,14;20,32513622;75,73;77,94;79,7725;0;0;0;0;0;0;0;0;0;0;0
33;207;34,61285714;7,371949323;24,16609959;851,0625;42,29203288;26,57533866;27,92362126;22,23;19,39768476;79,195;77,4625;77,94;1;0;0;0;0;0;0;0;0;0;0
25;208;41,61571429;9,191545484;31,32642466;1069,296728;34,80704735;25,25796331;27,63165509;22,31;20,63663209;77,18;78,1875;77,4625;0;1;0;0;0;0;0;0;0;0;0
26;209;40,88571429;11,88319293;31,82550862;1312,3725;32,79524023;26,30208481;25,91665099;23,22;20,30878695;79,995;78,5875;78,1875;0;0;1;0;0;0;0;0;0;0;0
29;210;38,11;11,11352836;26,56935171;1105,965;34,66140759;30,00949352;25,78002406;24,06;20,95345392;76,895;78,445;78,5875;0;0;0;1;0;0;0;0;0;0;0
27;211;33,85142857;12,55914946;22,31990401;997,18;34,88936022;22,61020809;28,15578917;22,59;22,57559723;77,605;77,25;78,445;0;0;0;0;1;0;0;0;0;0;0
38;212;23,76428571;11,07244259;24,25376833;837,445;36,86623568;22,61616224;26,30985081;22,6;22,58125135;77,48;77,5425;77,25;0;0;0;0;0;1;0;0;0;0;0
49;213;43,57;12,76181747;29,47048352;1132,84;26,14717214;27,14073448;22,61318517;22,65;19,44197384;76,62;77,05;77,5425;0;0;0;0;0;0;0;0;0;0;0
22;214;34,70714286;13,70074114;29,3013963;1272,1275;25,99624801;27,89590174;24,87844836;22,18;16,77290601;75,82;76,22;77,05;1;0;0;0;0;0;0;0;0;0;0
20;215;37,02142857;14,04683486;30,38448659;1338,01625;23,36801683;27,76695034;27,51831811;22,5;18,91110762;78,03;76,925;76,22;0;1;0;0;0;0;0;0;0;0;0
22;216;33,91857143;13,16787544;29,08952644;1254,505;26,20872269;28,12875046;27,83142604;22,5;18,18809075;78,335;78,1825;76,925;0;0;1;0;0;0;0;0;0;0;0
22;217;29,81285714;11,77981255;28,97800111;1339,2775;25,99259064;27,21278308;27,9478504;22,59;20,10771979;78,25;78,2925;78,1825;0;0;0;1;0;0;0;0;0;0;0
27;218;32,58285714;11,56395023;23,40017616;916,7907745;26,14487936;27,97776904;27,67076677;22,65;18,22954703;74,91;76,58;78,2925;0;0;0;0;1;0;0;0;0;0;0
31;219;21,46;8,45475039;17,51171515;598,9785826;31,573224;28,54901747;27,59527606;22,47;17,41915884;75,925;75,4175;76,58;0;0;0;0;0;1;0;0;0;0;0
44;220;33,12714286;10,30244086;25,09240843;1219,197659;24,25692015;27,1547505;28,26339326;22,65;18,09331532;77,94;76,9325;75,4175;0;0;0;0;0;0;0;0;0;0;0
26;221;37,50714286;10,12333149;21,73449814;919,163866;33,55486856;27,6388004;27,85188399;23,55;19,16652634;74,335;76,1375;76,9325;1;0;0;0;0;0;0;0;0;0;0
30;222;38,85142857;8,76935372;17,74175236;752,2025;42,45270867;29,21305653;27,39677545;24,75;21,92124876;71,945;73,14;76,1375;0;1;0;0;0;0;0;0;0;0;0
33;223;35,22857143;10,32761348;23,63561014;973,5325;33,00102091;29,80971942;28,42592847;24,78;20,24916856;75,655;73,8;73,14;0;0;1;0;0;0;0;0;0;0;0
24;224;36,91142857;9,128259852;27,80491474;950,95;37,80733768;26,47285091;29,51138798;23,68;21,73709389;80,01;77,8325;73,8;0;0;0;1;0;0;0;0;0;0;0
31;225;30,00142857;11,36752587;24,51383667;967,9925;33,08558967;29,5427947;28,14128517;24,62;21,55455696;77,875;78,9425;77,8325;0;0;0;0;1;0;0;0;0;0;0
28;226;25,29571429;10,47375233;21,3050354;717,9375;36,37068438;28,28373687;28,00782281;23,8;20,59113569;80,44;79,1575;78,9425;0;0;0;0;0;1;0;0;0;0;0
29;227;33,33;11,97608249;27,00905558;1277,57;23,51186569;25,64056827;28,91326579;22,58;19,62484405;81,255;80,8475;79,1575;0;0;0;0;0;0;0;0;0;0;0
24;228;30,19857143;12,05420451;26,63010175;1187,74;28,61010533;23,43061585;26,96215257;23,39;23,35771353;77,53;79,3925;80,8475;1;0;0;0;0;0;0;0;0;0;0
23;229;28,38714286;10,43399127;30,66549071;1239,26;22,98083521;26,85883388;24,53559206;23,26;20,16312167;78,385;77,9575;79,3925;0;1;0;0;0;0;0;0;0;0;0
36;230;28,76285714;9,676311835;24,85798721;857,0999402;28,65047189;26,86649874;25,14472487;23,16;19,1784542;79,79;79,0875;77,9575;0;0;1;0;0;0;0;0;0;0;0
28;231;33,96428571;10,6723898;27,39227788;1186,4075;30,18508504;27,94965596;26,86266631;23,77;20,1668582;78,295;79,0425;79,0875;0;0;0;1;0;0;0;0;0;0;0
25;232;36,21428571;11,26087498;29,22404265;1063,1325;27,1447852;27,93867312;27,40807735;22,7;19,07399339;76,77;77,5325;79,0425;0;0;0;0;1;0;0;0;0;0;0
25;233;27,14428571;9,662417826;24,35218005;890,6675;28,24883774;27,9151255;27,94416454;22,85;18,86076657;78,07;77,42;77,5325;0;0;0;0;0;1;0;0;0;0;0
50;234;33,82857143;11,75882346;27,55819775;1111,09;24,79275297;27,37672704;27,92689931;22,42;18,52236334;77,01;77,54;77,42;0;0;0;0;0;0;0;0;0;0;0
34;235;32,85571429;10,88265132;24,76343429;948,33525;31,0807019;27,42493338;27,64592627;22,46;17,09351278;76,495;76,7525;77,54;1;0;0;0;0;0;0;0;0;0;0
21;236;33,15285714;9,685907512;21,19896201;772,513;38,632694;28,57944938;27,40083021;24,08;19,9943034;73,115;74,805;76,7525;0;1;0;0;0;0;0;0;0;0;0
24;237;42,11142857;8,497379058;25,34980505;764,5625;55,76031663;30,24293496;28,00219138;24,69;20,50902812;70,82;71,9675;74,805;0;0;1;0;0;0;0;0;0;0;0
29;238;34,38714286;9,231915261;32,72355122;1083,8;36,9569944;27,21727214;29,41119217;23,21;19,98840334;79,34;75,08;71,9675;0;0;0;1;0;0;0;0;0;0;0
38;239;29,73428571;10,48983335;22,41750195;661,9825;34,61845344;28,82162712;28,73010355;23,53;18,79131065;76,405;77,8725;75,08;0;0;0;0;1;0;0;0;0;0;0
40;240;24,29428571;10,09581504;14,35368978;593,5075;38,6718381;27,57188152;28,01944963;23,5;20,00006202;77,515;76,96;77,8725;0;0;0;0;0;1;0;0;0;0;0
39;241;33,79;11,41433764;19,36146159;922,0825;40,79446029;29,29109436;28,19675432;24,45;21,42077688;71,17;74,3425;76,96;0;0;0;0;0;0;0;0;0;0;0
29;242;41,67714286;10,7470191;17,05515251;788,985;39,69507883;31,22013899;28,43148794;25,65;22,75603592;72,54;71,855;74,3425;1;0;0;0;0;0;0;0;0;0;0
17;243;38,48857143;10,70153029;18,85150239;890,45;41,57169157;28,9334267;30,25561668;25,16;23,22156366;74,68;73,61;71,855;0;1;0;0;0;0;0;0;0;0;0
21;244;35,51714286;11,9113179;22,19750348;948,5175;39,45028426;27,75032763;30,07678285;24,2;21,24458884;75,65;75,165;73,61;0;0;1;0;0;0;0;0;0;0;0
24;245;33,13285714;11,47133723;20,41236709;913,675;35,84246309;29,84371881;28,34187717;24,27;18,99550563;72,975;74,3125;75,165;0;0;0;1;0;0;0;0;0;0;0
17;246;30,74285714;11,78516207;20,18688662;858,3225;36,50932994;28,8074728;28,79702322;24,42;21,20286807;75,6;74,2875;74,3125;0;0;0;0;1;0;0;0;0;0;0
22;247;20,20857143;10,13612582;14,88395669;528,0625;37,00494236;27,4851324;29,32559581;23,56;20,2672449;77,885;76,7425;74,2875;0;0;0;0;0;1;0;0;0;0;0
30;248;27,63428571;14,96831553;22,55852402;1114,84;36,92961366;29,8260326;28,1463026;24,83;21,22749096;73,33;75,6075;76,7425;0;0;0;0;0;0;0;0;0;0;0
14;249;41,11571429;11,89790149;29,60184068;1272,68;51,34120145;30,20494996;28,6555825;25,33;22,00517682;70,82;72,075;75,6075;1;0;0;0;0;0;0;0;0;0;0
51;250;22,66714286;7,603874817;19,73436452;520,9125;51,73520966;26,93888973;30,01549128;23,71;21,66599123;80,015;75,4175;72,075;0;1;0;0;0;0;0;0;0;1;0
31;251;17,38285714;7,737005543;27,60810941;788,3725;39,73676551;23,67695857;28,57191985;20,49;17,45830014;87,69;83,8525;75,4175;0;0;1;0;0;0;0;0;0;0;0
27;252;31,63285714;10,88066742;33,62929872;1178,858316;25,26876535;25,83720773;25,30792415;21,13;19,30669182;85,345;86,5175;83,8525;0;0;0;1;0;0;0;0;0;0;0
33;253;23,98714286;11,09238568;31,51480026;874,04;26,07752997;25,13026669;24,75708315;22,28;20,25982313;82,445;83,895;86,5175;0;0;0;0;1;0;0;0;0;0;0
15;254;23,00714286;10,43376535;16,80804061;502,645;42,6889558;27,65312866;25,48373721;23,51;18,86444266;72,57;77,5075;83,895;0;0;0;0;0;1;0;0;0;0;0
38;255;36,47285714;12,59857674;21,5677484;896,17;36,57971142;29,96350355;26,39169768;24,39;18,91601064;71,555;72,0625;77,5075;0;0;0;0;0;0;0;0;0;0;0
31;256;39,47285714;10,79793488;22,93472222;814,1775;44,13745765;29,00792392;28,80831611;25,13;21,5083802;73,12;72,3375;72,0625;1;0;0;0;0;0;0;0;0;0;0
27;257;26,45285714;8,712978089;23,69781746;702,7025;42,86109162;25,67072022;29,48571374;22,88;21,14004842;81,67;77,395;72,3375;0;1;0;0;0;0;0;0;0;0;0
17;258;32,38;12,04156124;31,68972058;1194,015;31,7671184;26,75569664;27,33932207;23,2;21,04165469;81,16;81,415;77,395;0;0;1;0;0;0;0;0;0;0;0
33;259;31,68857143;16,32642134;25,60625;1108,2925;21,28020794;30,58998308;26,21320843;24,99;20,64187382;75,865;78,5125;81,415;0;0;0;1;0;0;0;0;0;0;0
33;260;33,17428571;9,062540654;21,58333334;564,015;44,69143181;27,91411952;28,67283986;24,41;22,2051307;75,775;75,82;78,5125;0;0;0;0;1;0;0;0;0;0;0
23;261;23,51285714;8,912083301;20,10486111;691,6275;45,07073449;24,5429209;29,2520513;22,38;20,58992147;76,265;76,02;75,82;0;0;0;0;0;1;0;0;0;0;0
39;262;27,05285714;10,87941498;33,06597222;1115,6475;32,99108206;24,52135915;26,22852021;22,24;20,29035823;79,79;78,0275;76,02;0;0;0;0;0;0;0;0;0;0;0
21;263;34,97571429;13,63442194;24,46180556;1079,06;41,0962177;29,22450727;24,53214003;24,83;20,83903236;74,36;77,075;78,0275;1;0;0;0;0;0;0;0;0;0;0
20;264;34,84142857;9,936752887;27,33194445;626,2325;50,15632377;26,44466829;26,87293321;23,26;21,22970142;70,475;72,4175;77,075;0;1;0;0;0;0;0;0;0;0;0
27;265;22,12571429;11,93494522;29,27847222;926,7725;40,63002472;26,43000746;27,83458778;23,44;20,81639396;77,53;74,0025;72,4175;0;0;1;0;0;0;0;0;0;0;0
42;266;31,08428571;10,47095324;38,22847222;1461,42;26,43485418;26,42048154;26,43733788;23,13;20,60858151;80,845;79,1875;74,0025;0;0;0;1;0;0;0;0;0;0;0
45;267;37,19285714;11,40598001;35,03958334;958,9275;30,32802759;28,1904015;26,4252445;24,38;20,80143733;78,475;79,66;79,1875;0;0;0;0;1;0;0;0;0;0;0
32;268;30,03;10,66518819;17,60694445;768,01;32,36373055;31,4409722;27,30544152;26,29;21,78480802;76,205;77,34;79,66;0;0;0;0;0;1;0;0;0;0;0
30;269;42,54428571;11,48077218;28,90347222;1388,805;32,5317309;29,76396266;29,81568685;25,8;23,25921974;75,12;75,6625;77,34;0;0;0;0;0;0;0;0;0;0;0
24;270;11,42;6,970422515;27,8875;792,84;51,48878517;22,17513909;30,60246743;20,87;19,80291354;87,34;81,23;75,6625;1;0;0;0;0;0;0;0;0;0;0
26;271;26,45428571;7,241554989;30,40347222;711,94;40,9772247;24,03276985;25,96955088;20,9;19,30930271;79,62;83,48;81,23;0;1;0;0;0;0;0;0;0;0;0
32;272;23,96428571;7,724741028;37,4768116;1311,5075;28,16134076;22,53079083;23,10395447;20,63;19,46627828;86,035;82,8275;83,48;0;0;1;0;0;0;0;0;0;0;0
55;273;44,91;9,088705102;39,16736111;999,04;33,58336805;27,42817747;23,28178034;22,28;17,38862281;73,18;79,6075;82,8275;0;0;0;1;0;0;0;0;0;0;0
26;274;39,28571429;10,66928543;38,3875;1128,605;32,37467696;28,26728635;24,97948415;22,85;17,44412972;73,37;73,275;79,6075;0;0;0;0;1;0;0;0;0;0;0
38;275;24,91857143;7,811247154;29,04236111;709,645;37,06994195;27,71214876;27,84773191;23,51;19,36047078;71,6;72,485;73,275;0;0;0;0;0;1;0;0;0;0;0
57;276;32,97;8,513375621;33,42379227;988,8475;33,92828217;28,40688912;27,98971756;23,6;19,87343235;75,065;73,3325;72,485;0;0;0;0;0;0;0;0;0;0;0
49;277;31,84714286;12,5610446;29,10284091;1187,89624;25,65531955;28,8012569;28,05951894;24,31;19,46885493;75,705;75,385;73,3325;1;0;0;0;0;0;0;0;0;0;0
43;278;42,72714286;10,28092711;19,79139409;1145,9;32,28048073;31,03722179;28,60407301;26,15;22,50237685;73,995;74,85;75,385;0;1;0;0;0;0;0;0;0;0;0
74;279;42,17285714;10,90795078;21,13233573;1052,8175;32,75111907;30,70373135;29,91923935;26,26;23,35445757;74,54;74,2675;74,85;0;0;1;0;0;0;0;0;0;0;0
51;280;40,53571429;11,9693527;28,25455927;1190,19;35,18486415;29,29062097;30,87047657;25,6;22,11627991;77,445;75,9925;74,2675;0;0;0;1;0;0;0;0;0;0;0
38;281;30,25714286;9,894043343;22,22490819;878,915;31,68813524;28,65013667;29,99717616;24,5;20,79828026;76,11;76,7775;75,9925;0;0;0;0;1;0;0;0;0;0;0
46;282;27,13857143;10,56184244;18,0151394;635,7925;34,79221224;28,18907174;28,97037882;24,29;21,04464303;73,49;74,8;76,7775;0;0;0;0;0;1;0;0;0;0;0
51;283;31,80142857;11,3418422;22,47701359;1052,617353;30,50543016;29,44433725;28,41960421;24,59;20,01406722;74,965;74,2275;74,8;0;0;0;0;0;0;0;0;0;0;0
39;284;34,66714286;10,72060906;24,15679612;1151,138378;28,78323018;28,52304173;28,8167045;24,41;20,86407824;74,285;74,625;74,2275;1;0;0;0;0;0;0;0;0;0;0
47;285;28,57857143;10,32961928;18,61768276;710,7575;29,25663287;30,36531131;28,98368949;24,63;19,95332476;74,065;74,175;74,625;0;1;0;0;0;0;0;0;0;0;0
38;286;41,56;11,84738298;21,72200418;1152,37;30,59135553;30,66383288;29,44417652;25,33;21,03053887;72,03;73,0475;74,175;0;0;1;0;0;0;0;0;0;0;0
36;287;50,68714286;10,817647;22,66146;1057,455;37,0119358;31,86429931;30,5145721;25,9;22,91763073;68,255;70,1425;73,0475;0;0;0;1;0;0;0;0;0;0;0
50;288;46,93714286;7,281091769;35,03483307;1069,16;66,52466503;31,81209012;31,2640661;25,91;21,77746396;72,42;70,3375;70,1425;0;0;0;0;1;0;0;0;0;0;0
44;289;40,79571429;11,22232249;25,85167631;1001,7425;49,0339399;29,51092012;31,83819472;25,28;22,70341154;76,18;74,3;70,3375;0;0;0;0;0;1;0;0;0;0;0
50;290;41,47428571;12,96279063;22,37378431;1169,8025;33,86662206;30,48261063;30,66150512;24,95;20,43404822;69,625;72,9025;74,3;0;0;0;0;0;0;0;0;0;0;0
38;291;54,56285714;17,52319531;26,41964949;1360,535;32,57534302;32,75174052;29,99676538;25,84;21,51656384;72,71;71,1675;72,9025;1;0;0;0;0;0;0;0;0;0;0
44;292;33,25714286;7,103346462;27,28624475;734,665;40,05666995;25,57833682;31,61717558;23,38;22,24166672;76,165;74,4375;71,1675;0;1;0;0;0;0;0;0;0;0;0
28;293;33,5;9,244303313;38,70670461;1249,6325;31,81761093;26,11068862;29,16503867;23,23;20,4082188;76,485;76,325;74,4375;0;0;1;0;0;0;0;0;0;0;0
50;294;39,97;13,22304361;31,1589834;1192,0025;29,32077193;28,70878525;25,84451272;23,73;18,64609856;75,725;76,105;76,325;0;0;0;1;0;0;0;0;0;0;0
38;295;43,32142857;11,62507829;23,70725657;798,66;38,11593292;28,56906938;27,40973694;24,63;21,15482911;74,36;75,0425;76,105;0;0;0;0;1;0;0;0;0;0;0
29;296;35,15142857;12,54749891;18,31658692;876,57;42,04587313;31,88443444;28,63892732;25,75;21,91309836;71,05;72,705;75,0425;0;0;0;0;0;1;0;0;0;0;0
64;297;39,93571429;11,60310028;29,67090873;1315,4275;30,98230913;29,20199409;30,22675191;25,52;22,57295059;74,87;72,96;72,705;0;0;0;0;0;0;0;0;0;0;0
37;298;35,81714286;13,70078139;24,73890543;1042,1625;33,24925215;29,36340278;30,54321427;25,32;21,75707815;73,41;74,14;72,96;1;0;0;0;0;0;0;0;0;0;0
49;299;42,43428571;16,49092836;24,40667151;1263,395;32,46528935;32,10603015;29,28269844;26,22;22,62670057;68,795;71,1025;74,14;0;1;0;0;0;0;0;0;0;0;0
36;300;46,68142857;9,556915224;39,7984419;1177,315;32,72057999;27,96416317;30,73471647;25,16;23,05805315;74,76;71,7775;71,1025;0;0;1;0;0;0;0;0;0;0;0
50;301;51,86142857;13,20602006;24,16316374;1167,49;28,854113;32,86460769;30,03509666;26,84;22,97672409;72,04;73,4;71,7775;0;0;0;1;0;0;0;0;0;0;0
44;302;38,19857143;9,561038383;40,91559959;1291,6825;49,88197922;29,80062031;30,41438543;25,35;22,98128981;78,235;75,1375;73,4;0;0;0;0;1;0;0;0;0;0;0
58;303;20,03714286;7,144028776;25,90960167;660,865;44,19136557;24,63895692;31,332614;23,36;21,63383681;81,015;79,625;75,1375;0;0;0;0;0;1;0;0;0;0;0
34;304;30,20857143;9,572784217;46,04940033;1231,55075;26,32850168;25,47235881;27,21978862;22,68;20,46762328;83,265;82,14;79,625;0;0;0;0;0;0;0;0;0;0;0
32;305;23,55285714;8,695442599;35,91951119;1015,11925;29,25837709;27,95409615;25,05565787;23,54;21,18740465;84,88;84,0725;82,14;1;0;0;0;0;0;0;0;0;0;0
35;306;11,15857143;8,019956678;29,62182599;785,93;40,65182834;23,31942473;26,71322748;23,24;23,15558183;83,3;84,09;84,0725;0;1;0;0;0;0;0;0;0;0;0
16;307;22,69857143;11,89692756;45,83562808;1489,635;42,0229678;23,14913348;25,63676044;23,08;23,01864967;83,83;83,565;84,09;0;0;1;0;0;0;0;0;0;0;0
